TIME_M,EVENT
1704187176.300000,1.000000
1704187179.260000,1.000000
1704187182.260000,1.000000
1704187185.260000,1.000000
1704187188.270000,1.000000
1704187191.260000,1.000000
1704187194.270000,1.000000
1704187197.280000,1.000000
1704187200.270000,1.000000
1704187203.280000,1.000000
1704187206.260000,1.000000
1704187209.260000,1.000000
1704187212.270000,1.000000
1704187215.270000,1.000000
1704187218.270000,1.000000
1704187221.270000,1.000000
1704187224.270000,1.000000
1704187227.260000,1.000000
1704187230.260000,1.000000
1704187233.270000,1.000000
1704187236.260000,1.000000
1704187239.260000,1.000000
1704187245.270000,1.000000
1704187248.270000,1.000000
1704187251.300000,1.000000
1704187254.260000,1.000000
1704187257.270000,1.000000
1704187260.270000,1.000000
1704187263.260000,1.000000
1704187266.280000,1.000000
1704187269.290000,1.000000
1704187272.260000,1.000000
1704187275.260000,1.000000
1704187281.260000,1.000000
1704187284.340000,1.000000
1704187287.290000,1.000000
1704187290.310000,1.000000
1704187293.270000,1.000000
1704187296.260000,1.000000
1704187299.260000,1.000000
1704187302.300000,1.000000
1704187305.340000,1.000000
1704187308.310000,1.000000
1704187311.260000,1.000000
1704187314.260000,1.000000
1704187317.280000,1.000000
1704187320.270000,1.000000
1704187323.290000,1.000000
1704187326.270000,1.000000
1704187329.260000,1.000000
1704187332.260000,1.000000
1704187335.310000,1.000000
1704187338.320000,1.000000
1704187341.260000,1.000000
1704187344.340000,1.000000
1704187347.260000,1.000000
1704187350.300000,1.000000
1704187353.270000,1.000000
1704187356.270000,1.000000
1704187359.260000,1.000000
1704187362.300000,1.000000
1704187365.310000,1.000000
1704187368.270000,1.000000
1704187371.270000,1.000000
1704187374.270000,1.000000
1704187377.270000,1.000000
1704187380.270000,1.000000
1704187383.260000,1.000000
1704187386.260000,1.000000
1704187389.340000,1.000000
1704187392.290000,1.000000
1704187395.260000,1.000000
1704187398.300000,1.000000
1704187401.260000,1.000000
1704187404.260000,1.000000
1704187407.300000,1.000000
1704187410.280000,1.000000
1704187413.310000,1.000000
1704187416.260000,1.000000
1704187419.260000,1.000000
1704187422.260000,1.000000
1704187425.260000,1.000000
1704187428.310000,1.000000
1704187431.320000,1.000000
1704187434.270000,1.000000
1704187437.270000,1.000000
1704187440.280000,1.000000
1704187443.260000,1.000000
1704187446.350000,1.000000
1704187449.260000,1.000000
1704187452.270000,1.000000
1704187455.270000,1.000000
1704187458.260000,1.000000
1704187461.350000,1.000000
1704187464.290000,1.000000
1704187467.290000,1.000000
1704187470.280000,1.000000
1704187473.260000,1.000000
1704187476.310000,1.000000
1704187479.290000,1.000000
1704187482.270000,1.000000
1704187485.270000,1.000000
1704187488.260000,1.000000
1704187491.270000,1.000000
1704187494.260000,1.000000
1704187497.270000,1.000000
1704187500.270000,1.000000
1704187503.270000,2.000000
1704187527.260000,1.000000
1704187557.260000,1.000000
1704187587.270000,1.000000
1704187617.270000,1.000000
1704187647.260000,1.000000
1704187677.260000,1.000000
1704187707.260000,1.000000
1704187737.270000,1.000000
1704187767.270000,1.000000
1704187797.260000,1.000000
1704187800.270000,2.000000
1704187803.300000,3.000000
1704187806.330000,2.000000
1704187809.270000,3.000000
1704187812.280000,2.000000
1704187815.340000,2.000000
1704187818.260000,3.000000
1704187821.300000,2.000000
1704187824.310000,3.000000
1704187827.270000,2.000000
1704187830.340000,3.000000
1704187833.270000,3.000000
1704187836.260000,2.000000
1704187839.260000,2.000000
1704187842.270000,3.000000
1704187845.270000,2.000000
1704187848.310000,2.000000
1704187851.270000,2.000000
1704187854.300000,3.000000
1704187857.260000,3.000000
1704187860.280000,2.000000
1704187863.270000,3.000000
1704187866.280000,2.000000
1704187869.270000,3.000000
1704187872.260000,3.000000
1704187875.260000,3.000000
1704187878.270000,2.000000
1704187881.260000,2.000000
1704187884.270000,3.000000
1704187887.320000,2.000000
1704187890.260000,3.000000
1704187893.260000,3.000000
1704187896.290000,2.000000
1704187899.260000,3.000000
1704187902.290000,3.000000
1704187905.300000,2.000000
1704187908.260000,3.000000
1704187911.270000,2.000000
1704187914.260000,3.000000
1704187917.270000,3.000000
1704187920.320000,3.000000
1704187923.270000,2.000000
1704187926.260000,2.000000
1704187929.290000,3.000000
1704187932.280000,3.000000
1704187935.260000,3.000000
1704187938.260000,2.000000
1704187941.300000,3.000000
1704187944.260000,2.000000
1704187947.290000,3.000000
1704187950.260000,3.000000
1704187953.260000,3.000000
1704187956.260000,2.000000
1704187959.270000,2.000000
1704187962.290000,3.000000
1704187965.300000,3.000000
1704187968.260000,3.000000
1704187971.260000,2.000000
1704187974.290000,3.000000
1704187977.320000,3.000000
1704187980.260000,3.000000
1704187983.260000,2.000000
1704187986.260000,3.000000
1704187989.260000,3.000000
1704187992.270000,2.000000
1704187995.300000,3.000000
1704187998.310000,3.000000
1704188001.260000,3.000000
1704188004.260000,3.000000
1704188007.260000,2.000000
1704188010.320000,2.000000
1704188013.260000,3.000000
1704188016.270000,2.000000
1704188019.320000,3.000000
1704188022.270000,2.000000
1704188025.270000,3.000000
1704188028.260000,3.000000
1704188031.320000,3.000000
1704188034.300000,3.000000
1704188037.270000,3.000000
1704188040.270000,3.000000
1704188043.300000,3.000000
1704188046.270000,2.000000
1704188049.260000,3.000000
1704188052.290000,3.000000
1704188055.300000,2.000000
1704188058.260000,3.000000
1704188061.270000,2.000000
1704188064.270000,2.000000
1704188067.260000,3.000000
1704188070.260000,2.000000
1704188073.330000,3.000000
1704188076.300000,2.000000
1704188079.260000,3.000000
1704188082.290000,3.000000
1704188085.290000,3.000000
1704188088.260000,3.000000
1704188091.270000,2.000000
1704188094.260000,3.000000
1704188097.300000,3.000000
1704188100.270000,2.000000
1704188103.270000,3.000000
1704188106.320000,3.000000
1704188109.270000,3.000000
1704188112.270000,2.000000
1704188115.270000,2.000000
1704188118.300000,2.000000
1704188121.280000,3.000000
1704188124.270000,3.000000
1704188127.260000,3.000000
1704188130.260000,3.000000
1704188133.270000,3.000000
1704188136.280000,2.000000
1704188139.260000,3.000000
1704188142.260000,3.000000
1704188145.270000,1.000000
1704188148.270000,2.000000
1704188151.320000,2.000000
1704188154.310000,2.000000
1704188157.260000,2.000000
1704188160.270000,2.000000
1704188163.300000,2.000000
1704188166.260000,2.000000
1704188169.260000,2.000000
1704188172.290000,2.000000
1704188175.260000,2.000000
1704188178.260000,3.000000
1704188181.270000,3.000000
1704188184.350000,3.000000
1704188187.270000,3.000000
1704188190.270000,2.000000
1704188193.270000,3.000000
1704188196.260000,2.000000
1704188199.320000,2.000000
1704188202.260000,2.000000
1704188205.330000,3.000000
1704188208.270000,3.000000
1704188211.270000,2.000000
1704188214.270000,2.000000
1704188217.340000,2.000000
1704188220.260000,3.000000
1704188223.260000,3.000000
1704188226.260000,3.000000
1704188229.280000,2.000000
1704188232.270000,3.000000
1704188235.320000,2.000000
1704188238.290000,2.000000
1704188241.300000,2.000000
1704188244.280000,3.000000
1704188247.310000,3.000000
1704188250.270000,2.000000
1704188253.270000,2.000000
1704188256.290000,3.000000
1704188259.280000,1.000000
1704188262.270000,2.000000
1704188265.260000,3.000000
1704188268.300000,3.000000
1704188271.260000,3.000000
1704188274.330000,3.000000
1704188277.260000,2.000000
1704188280.310000,3.000000
1704188283.270000,3.000000
1704188286.270000,3.000000
1704188289.260000,3.000000
1704188292.310000,3.000000
1704188295.260000,3.000000
1704188298.270000,3.000000
1704188301.260000,3.000000
1704188304.280000,2.000000
1704188307.270000,2.000000
1704188310.270000,2.000000
1704188313.350000,2.000000
1704188316.330000,3.000000
1704188319.260000,3.000000
1704188322.270000,3.000000
1704188325.260000,3.000000
1704188328.260000,2.000000
1704188331.260000,2.000000
1704188334.270000,3.000000
1704188337.280000,2.000000
1704188340.340000,1.000000
1704188343.270000,2.000000
1704188346.260000,3.000000
1704188349.270000,2.000000
1704188352.310000,2.000000
1704188355.280000,3.000000
1704188358.310000,3.000000
1704188361.270000,3.000000
1704188364.260000,2.000000
1704188367.300000,3.000000
1704188370.270000,2.000000
1704188373.330000,2.000000
1704188376.260000,2.000000
1704188379.260000,3.000000
1704188382.320000,3.000000
1704188385.270000,3.000000
1704188388.260000,2.000000
1704188391.260000,3.000000
1704188394.260000,3.000000
1704188397.320000,3.000000
1704188400.290000,3.000000
1704188403.270000,3.000000
1704188406.320000,3.000000
1704188409.270000,3.000000
1704188412.280000,3.000000
1704188415.260000,3.000000
1704188418.320000,2.000000
1704188421.270000,2.000000
1704188424.330000,3.000000
1704188427.260000,3.000000
1704188430.270000,2.000000
1704188433.270000,2.000000
1704188436.270000,2.000000
1704188439.270000,2.000000
1704188442.270000,3.000000
1704188445.280000,3.000000
1704188448.270000,2.000000
1704188451.320000,3.000000
1704188454.300000,2.000000
1704188457.260000,2.000000
1704188460.270000,2.000000
1704188463.260000,2.000000
1704188466.260000,3.000000
1704188469.330000,2.000000
1704188472.270000,2.000000
1704188475.290000,3.000000
1704188478.260000,2.000000
1704188481.350000,3.000000
1704188484.270000,3.000000
1704188487.260000,3.000000
1704188490.260000,2.000000
1704188493.270000,3.000000
1704188496.280000,2.000000
1704188499.270000,3.000000
1704188502.270000,2.000000
1704188505.280000,3.000000
1704188508.260000,3.000000
1704188511.270000,3.000000
1704188514.260000,3.000000
1704188517.270000,2.000000
1704188520.280000,3.000000
1704188523.290000,3.000000
1704188526.320000,3.000000
1704188529.270000,3.000000
1704188532.270000,3.000000
1704188535.260000,3.000000
1704188538.270000,3.000000
1704188541.260000,3.000000
1704188544.260000,2.000000
1704188547.270000,3.000000
1704188550.260000,3.000000
1704188553.270000,2.000000
1704188556.260000,3.000000
1704188559.260000,3.000000
1704188562.260000,3.000000
1704188565.260000,3.000000
1704188568.270000,3.000000
1704188571.300000,2.000000
1704188574.280000,2.000000
1704188577.270000,2.000000
1704188580.260000,3.000000
1704188583.300000,3.000000
1704188586.270000,2.000000
1704188589.260000,3.000000
1704188592.260000,2.000000
1704188595.270000,3.000000
1704188598.310000,3.000000
1704188601.260000,3.000000
1704188604.290000,1.000000
1704188607.290000,3.000000
1704188610.290000,3.000000
1704188613.260000,2.000000
1704188616.260000,3.000000
1704188619.280000,3.000000
1704188622.290000,3.000000
1704188625.270000,3.000000
1704188628.270000,2.000000
1704188631.260000,2.000000
1704188634.270000,3.000000
1704188637.280000,3.000000
1704188640.270000,1.000000
1704188643.270000,2.000000
1704188646.260000,3.000000
1704188649.260000,3.000000
1704188652.280000,2.000000
1704188655.260000,2.000000
1704188658.320000,3.000000
1704188661.260000,2.000000
1704188664.260000,3.000000
1704188667.270000,2.000000
1704188670.260000,3.000000
1704188673.280000,2.000000
1704188676.370000,2.000000
1704188679.260000,3.000000
1704188682.270000,2.000000
1704188685.290000,2.000000
1704188688.260000,2.000000
1704188691.260000,3.000000
1704188694.310000,2.000000
1704188697.260000,3.000000
1704188700.260000,2.000000
1704188703.260000,3.000000
1704188706.260000,3.000000
1704188709.270000,3.000000
1704188712.270000,2.000000
1704188715.260000,3.000000
1704188718.330000,2.000000
1704188721.260000,3.000000
1704188724.260000,2.000000
1704188727.300000,2.000000
1704188730.260000,3.000000
1704188733.310000,3.000000
1704188736.330000,2.000000
1704188739.270000,3.000000
1704188742.320000,2.000000
1704188745.260000,3.000000
1704188748.260000,2.000000
1704188751.270000,2.000000
1704188754.270000,3.000000
1704188757.310000,2.000000
1704188760.260000,2.000000
1704188763.270000,3.000000
1704188766.320000,3.000000
1704188769.260000,3.000000
1704188772.270000,2.000000
1704188775.300000,2.000000
1704188778.260000,2.000000
1704188781.270000,2.000000
1704188784.270000,3.000000
1704188787.270000,2.000000
1704188790.300000,2.000000
1704188793.260000,2.000000
1704188796.300000,2.000000
1704188799.260000,2.000000
1704188802.270000,3.000000
1704188805.300000,2.000000
1704188808.270000,3.000000
1704188811.270000,3.000000
1704188814.280000,3.000000
1704188817.270000,3.000000
1704188820.310000,1.000000
1704188823.270000,3.000000
1704188826.260000,3.000000
1704188829.280000,2.000000
1704188832.270000,1.000000
1704188835.340000,3.000000
1704188838.270000,3.000000
1704188841.270000,2.000000
1704188844.270000,3.000000
1704188847.270000,3.000000
1704188850.360000,3.000000
1704188853.290000,3.000000
1704188856.270000,3.000000
1704188859.310000,3.000000
1704188862.270000,2.000000
1704188865.260000,3.000000
1704188868.300000,1.000000
1704188871.270000,3.000000
1704188874.330000,3.000000
1704188877.300000,3.000000
1704188880.270000,3.000000
1704188883.260000,3.000000
1704188886.270000,3.000000
1704188889.280000,2.000000
1704188892.300000,3.000000
1704188895.270000,3.000000
1704188898.260000,2.000000
1704188901.270000,2.000000
1704188904.270000,3.000000
1704188907.270000,3.000000
1704188910.260000,2.000000
1704188913.260000,2.000000
1704188916.260000,3.000000
1704188919.270000,3.000000
1704188922.270000,2.000000
1704188925.270000,2.000000
1704188928.270000,2.000000
1704188931.310000,2.000000
1704188934.260000,2.000000
1704188937.270000,3.000000
1704188940.260000,2.000000
1704188943.330000,2.000000
1704188946.270000,3.000000
1704188949.270000,2.000000
1704188952.290000,3.000000
1704188955.270000,2.000000
1704188958.260000,2.000000
1704188961.270000,3.000000
1704188964.310000,2.000000
1704188967.370000,2.000000
1704188970.340000,2.000000
1704188973.270000,2.000000
1704188976.260000,2.000000
1704188979.260000,3.000000
1704188982.320000,3.000000
1704188985.260000,3.000000
1704188988.290000,2.000000
1704188991.290000,1.000000
1704188994.290000,2.000000
1704188997.270000,2.000000
1704189000.260000,3.000000
1704189003.330000,3.000000
1704189006.280000,2.000000
1704189009.270000,3.000000
1704189012.260000,2.000000
1704189015.300000,2.000000
1704189018.330000,2.000000
1704189021.260000,2.000000
1704189024.270000,2.000000
1704189027.260000,3.000000
1704189030.260000,1.000000
1704189033.260000,1.000000
1704189036.270000,2.000000
1704189039.330000,3.000000
1704189042.260000,3.000000
1704189045.260000,3.000000
1704189048.320000,2.000000
1704189051.260000,3.000000
1704189054.270000,1.000000
1704189057.270000,3.000000
1704189060.350000,3.000000
1704189063.260000,3.000000
1704189066.270000,3.000000
1704189069.280000,1.000000
1704189072.290000,2.000000
1704189075.270000,3.000000
1704189078.270000,2.000000
1704189081.270000,3.000000
1704189084.270000,2.000000
1704189087.290000,3.000000
1704189090.260000,2.000000
1704189093.270000,1.000000
1704189096.270000,2.000000
1704189099.270000,3.000000
1704189102.270000,1.000000
1704189105.260000,2.000000
1704189108.350000,2.000000
1704189111.260000,3.000000
1704189114.260000,3.000000
1704189117.270000,3.000000
1704189120.260000,2.000000
1704189123.270000,2.000000
1704189126.260000,3.000000
1704189129.260000,2.000000
1704189132.260000,3.000000
1704189135.270000,2.000000
1704189138.260000,3.000000
1704189141.270000,3.000000
1704189144.310000,2.000000
1704189147.260000,2.000000
1704189150.260000,3.000000
1704189153.260000,3.000000
1704189156.280000,3.000000
1704189159.260000,3.000000
1704189162.260000,2.000000
1704189165.260000,2.000000
1704189168.270000,2.000000
1704189171.320000,2.000000
1704189174.310000,2.000000
1704189177.310000,2.000000
1704189180.260000,3.000000
1704189183.310000,2.000000
1704189186.300000,3.000000
1704189189.300000,3.000000
1704189192.330000,2.000000
1704189195.260000,3.000000
1704189198.270000,3.000000
1704189201.330000,2.000000
1704189204.300000,2.000000
1704189207.300000,2.000000
1704189210.320000,3.000000
1704189213.270000,2.000000
1704189216.270000,2.000000
1704189219.270000,2.000000
1704189222.350000,2.000000
1704189225.280000,2.000000
1704189228.260000,2.000000
1704189231.260000,2.000000
1704189234.260000,3.000000
1704189237.290000,3.000000
1704189240.270000,2.000000
1704189243.340000,3.000000
1704189246.260000,3.000000
1704189249.260000,2.000000
1704189252.260000,3.000000
1704189255.270000,2.000000
1704189258.310000,1.000000
1704189261.260000,3.000000
1704189264.270000,3.000000
1704189267.300000,2.000000
1704189270.260000,2.000000
1704189273.310000,2.000000
1704189276.260000,2.000000
1704189279.270000,2.000000
1704189282.270000,3.000000
1704189285.260000,3.000000
1704189288.260000,3.000000
1704189291.290000,3.000000
1704189294.260000,3.000000
1704189297.290000,3.000000
1704189300.320000,2.000000
1704189303.270000,3.000000
1704189306.270000,3.000000
1704189309.320000,3.000000
1704189312.270000,3.000000
1704189315.270000,3.000000
1704189318.310000,3.000000
1704189321.300000,3.000000
1704189324.270000,3.000000
1704189327.320000,3.000000
1704189330.260000,2.000000
1704189333.270000,2.000000
1704189336.270000,3.000000
1704189339.270000,3.000000
1704189342.350000,3.000000
1704189345.300000,2.000000
1704189348.260000,3.000000
1704189351.310000,3.000000
1704189354.340000,3.000000
1704189357.260000,2.000000
1704189360.270000,2.000000
1704189363.270000,2.000000
1704189366.280000,2.000000
1704189369.260000,3.000000
1704189372.310000,3.000000
1704189375.260000,2.000000
1704189378.340000,2.000000
1704189381.260000,2.000000
1704189384.270000,3.000000
1704189387.270000,3.000000
1704189390.310000,3.000000
1704189393.270000,3.000000
1704189396.270000,3.000000
1704189399.270000,3.000000
1704189402.330000,3.000000
1704189405.260000,3.000000
1704189408.340000,3.000000
1704189411.330000,3.000000
1704189414.340000,3.000000
1704189417.290000,1.000000
1704189420.260000,3.000000
1704189423.280000,3.000000
1704189426.340000,3.000000
1704189429.270000,3.000000
1704189432.270000,3.000000
1704189435.270000,3.000000
1704189438.260000,3.000000
1704189441.260000,3.000000
1704189444.310000,2.000000
1704189447.270000,3.000000
1704189450.260000,3.000000
1704189453.330000,3.000000
1704189456.290000,2.000000
1704189459.280000,2.000000
1704189462.260000,2.000000
1704189465.320000,2.000000
1704189468.270000,2.000000
1704189471.260000,2.000000
1704189474.260000,2.000000
1704189477.260000,2.000000
1704189480.280000,2.000000
1704189483.260000,2.000000
1704189486.260000,2.000000
1704189489.280000,2.000000
1704189492.280000,2.000000
1704189495.320000,2.000000
1704189498.310000,3.000000
1704189501.280000,3.000000
1704189504.270000,2.000000
1704189507.270000,2.000000
1704189510.260000,2.000000
1704189513.340000,2.000000
1704189516.300000,3.000000
1704189519.260000,3.000000
1704189522.290000,3.000000
1704189525.270000,3.000000
1704189528.300000,3.000000
1704189531.270000,3.000000
1704189534.270000,3.000000
1704189537.260000,3.000000
1704189540.270000,2.000000
1704189543.270000,3.000000
1704189546.260000,1.000000
1704189549.260000,3.000000
1704189552.260000,2.000000
1704189555.270000,2.000000
1704189558.270000,1.000000
1704189561.270000,2.000000
1704189564.350000,2.000000
1704189567.260000,2.000000
1704189570.260000,2.000000
1704189573.260000,2.000000
1704189576.260000,3.000000
1704189579.270000,3.000000
1704189582.270000,3.000000
1704189585.280000,2.000000
1704189588.280000,3.000000
1704189591.260000,3.000000
1704189594.270000,3.000000
1704189597.260000,3.000000
1704189600.260000,3.000000
1704189603.270000,3.000000
1704189606.260000,3.000000
1704189609.270000,3.000000
1704189612.280000,3.000000
1704189615.260000,3.000000
1704189618.260000,3.000000
1704189621.260000,2.000000
1704189624.310000,2.000000
1704189627.350000,3.000000
1704189630.270000,3.000000
1704189633.270000,2.000000
1704189636.270000,2.000000
1704189639.260000,2.000000
1704189642.290000,2.000000
1704189645.270000,2.000000
1704189648.270000,2.000000
1704189651.260000,2.000000
1704189654.270000,2.000000
1704189657.310000,3.000000
1704189660.260000,2.000000
1704189663.310000,2.000000
1704189666.260000,2.000000
1704189669.330000,3.000000
1704189672.260000,2.000000
1704189675.290000,2.000000
1704189678.350000,2.000000
1704189681.290000,2.000000
1704189684.260000,2.000000
1704189687.270000,2.000000
1704189690.260000,2.000000
1704189693.270000,2.000000
1704189696.290000,2.000000
1704189699.270000,2.000000
1704189702.300000,2.000000
1704189705.300000,2.000000
1704189708.260000,3.000000
1704189711.260000,3.000000
1704189714.260000,3.000000
1704189717.310000,3.000000
1704189720.260000,2.000000
1704189723.270000,3.000000
1704189726.260000,3.000000
1704189729.320000,2.000000
1704189732.270000,3.000000
1704189735.260000,1.000000
1704189738.270000,3.000000
1704189741.300000,2.000000
1704189744.270000,2.000000
1704189747.270000,2.000000
1704189750.260000,2.000000
1704189753.280000,2.000000
1704189756.330000,3.000000
1704189759.270000,2.000000
1704189762.260000,2.000000
1704189765.300000,3.000000
1704189768.310000,3.000000
1704189771.260000,3.000000
1704189774.270000,2.000000
1704189777.270000,2.000000
1704189780.280000,2.000000
1704189783.270000,2.000000
1704189786.260000,2.000000
1704189789.270000,2.000000
1704189792.260000,3.000000
1704189795.260000,3.000000
1704189798.270000,3.000000
1704189801.260000,2.000000
1704189804.260000,2.000000
1704189807.280000,2.000000
1704189810.260000,2.000000
1704189813.310000,2.000000
1704189816.260000,2.000000
1704189819.300000,2.000000
1704189822.350000,3.000000
1704189825.320000,2.000000
1704189828.350000,2.000000
1704189831.280000,1.000000
1704189834.320000,2.000000
1704189837.330000,2.000000
1704189840.270000,2.000000
1704189843.300000,3.000000
1704189846.260000,2.000000
1704189849.270000,3.000000
1704189852.290000,2.000000
1704189855.260000,3.000000
1704189858.310000,1.000000
1704189861.270000,2.000000
1704189864.260000,2.000000
1704189867.270000,3.000000
1704189870.270000,2.000000
1704189873.270000,2.000000
1704189876.330000,2.000000
1704189879.260000,2.000000
1704189882.310000,2.000000
1704189885.260000,2.000000
1704189888.260000,2.000000
1704189891.270000,2.000000
1704189894.270000,3.000000
1704189897.270000,2.000000
1704189900.280000,2.000000
1704189903.260000,3.000000
1704189906.260000,2.000000
1704189909.270000,2.000000
1704189912.310000,3.000000
1704189915.260000,3.000000
1704189918.280000,3.000000
1704189921.320000,3.000000
1704189924.310000,2.000000
1704189927.270000,3.000000
1704189930.270000,1.000000
1704189933.280000,2.000000
1704189936.260000,2.000000
1704189939.310000,2.000000
1704189942.270000,3.000000
1704189945.310000,2.000000
1704189948.260000,2.000000
1704189951.260000,3.000000
1704189954.290000,3.000000
1704189957.270000,3.000000
1704189960.270000,2.000000
1704189963.310000,3.000000
1704189966.260000,3.000000
1704189969.260000,3.000000
1704189972.260000,3.000000
1704189975.260000,2.000000
1704189978.260000,2.000000
1704189981.270000,3.000000
1704189984.280000,2.000000
1704189987.280000,2.000000
1704189990.260000,3.000000
1704189993.300000,2.000000
1704189996.270000,2.000000
1704189999.330000,3.000000
1704190002.260000,2.000000
1704190005.270000,2.000000
1704190008.260000,2.000000
1704190011.260000,1.000000
1704190014.290000,3.000000
1704190017.260000,2.000000
1704190020.280000,2.000000
1704190023.260000,2.000000
1704190026.270000,2.000000
1704190029.270000,3.000000
1704190032.260000,1.000000
1704190035.270000,1.000000
1704190038.320000,3.000000
1704190041.260000,3.000000
1704190044.260000,3.000000
1704190047.300000,3.000000
1704190050.310000,2.000000
1704190053.270000,2.000000
1704190056.330000,3.000000
1704190059.280000,3.000000
1704190062.300000,2.000000
1704190065.260000,2.000000
1704190068.270000,2.000000
1704190071.260000,3.000000
1704190074.260000,1.000000
1704190077.260000,2.000000
1704190080.320000,3.000000
1704190083.280000,2.000000
1704190086.260000,3.000000
1704190089.330000,2.000000
1704190092.260000,3.000000
1704190095.280000,3.000000
1704190098.290000,2.000000
1704190101.270000,3.000000
1704190104.290000,3.000000
1704190107.320000,2.000000
1704190110.270000,3.000000
1704190113.320000,2.000000
1704190116.300000,3.000000
1704190119.310000,3.000000
1704190122.260000,3.000000
1704190125.260000,3.000000
1704190128.270000,3.000000
1704190131.270000,2.000000
1704190134.260000,3.000000
1704190137.260000,3.000000
1704190140.260000,2.000000
1704190143.260000,3.000000
1704190146.270000,2.000000
1704190149.270000,2.000000
1704190152.300000,3.000000
1704190155.260000,2.000000
1704190158.300000,3.000000
1704190161.270000,3.000000
1704190164.290000,3.000000
1704190167.290000,2.000000
1704190170.300000,3.000000
1704190173.270000,2.000000
1704190176.300000,2.000000
1704190179.260000,3.000000
1704190182.340000,3.000000
1704190185.290000,3.000000
1704190188.340000,3.000000
1704190191.260000,3.000000
1704190194.260000,1.000000
1704190197.270000,2.000000
1704190200.270000,3.000000
1704190203.280000,2.000000
1704190206.270000,3.000000
1704190209.260000,3.000000
1704190212.280000,2.000000
1704190215.310000,2.000000
1704190218.270000,3.000000
1704190221.270000,2.000000
1704190224.290000,3.000000
1704190227.260000,3.000000
1704190230.260000,3.000000
1704190233.310000,2.000000
1704190236.270000,3.000000
1704190239.350000,3.000000
1704190242.260000,3.000000
1704190245.270000,3.000000
1704190248.350000,3.000000
1704190251.260000,2.000000
1704190254.310000,3.000000
1704190257.320000,2.000000
1704190260.260000,2.000000
1704190263.260000,2.000000
1704190266.260000,2.000000
1704190269.270000,2.000000
1704190272.260000,2.000000
1704190275.310000,3.000000
1704190278.310000,3.000000
1704190281.360000,3.000000
1704190284.270000,3.000000
1704190287.260000,3.000000
1704190290.260000,2.000000
1704190293.280000,2.000000
1704190296.260000,2.000000
1704190299.270000,2.000000
1704190302.260000,3.000000
1704190305.310000,3.000000
1704190308.270000,3.000000
1704190311.270000,3.000000
1704190314.270000,3.000000
1704190317.270000,3.000000
1704190320.270000,1.000000
1704190323.270000,2.000000
1704190326.260000,2.000000
1704190329.260000,2.000000
1704190332.330000,2.000000
1704190335.260000,3.000000
1704190338.360000,3.000000
1704190341.260000,2.000000
1704190344.350000,2.000000
1704190347.270000,2.000000
1704190350.260000,2.000000
1704190353.260000,2.000000
1704190356.300000,3.000000
1704190359.270000,2.000000
1704190362.330000,3.000000
1704190365.270000,3.000000
1704190368.270000,3.000000
1704190371.260000,2.000000
1704190374.260000,3.000000
1704190377.320000,2.000000
1704190380.260000,2.000000
1704190383.260000,3.000000
1704190386.270000,3.000000
1704190389.260000,3.000000
1704190392.310000,3.000000
1704190395.270000,3.000000
1704190398.350000,3.000000
