TIME_M,EVENT
1704187995.000000,2.000000
1704187998.000000,3.000000
1704188001.000000,3.000000
1704188004.000000,2.000000
1704188007.000000,2.000000
1704188010.000000,2.000000
1704188013.000000,3.000000
1704188016.000000,2.000000
1704188019.000000,2.000000
1704188022.000000,3.000000
1704188025.000000,2.000000
1704188028.000000,2.000000
1704188031.000000,3.000000
1704188034.000000,3.000000
1704188037.000000,3.000000
1704188040.000000,3.000000
1704188043.000000,3.000000
1704188046.000000,3.000000
1704188049.000000,3.000000
1704188052.000000,3.000000
1704188055.000000,2.000000
1704188058.000000,2.000000
1704188061.000000,2.000000
1704188064.000000,2.000000
1704188067.000000,2.000000
1704188070.000000,2.000000
1704188073.000000,3.000000
1704188076.000000,2.000000
1704188079.000000,3.000000
1704188082.000000,2.000000
1704188085.000000,3.000000
1704188088.000000,3.000000
1704188091.000000,2.000000
1704188094.000000,3.000000
1704188097.000000,3.000000
1704188100.000000,3.000000
1704188103.000000,3.000000
1704188106.000000,2.000000
1704188109.000000,3.000000
1704188112.000000,3.000000
1704188115.000000,2.000000
1704188118.000000,2.000000
1704188121.000000,3.000000
1704188124.000000,2.000000
1704188127.000000,2.000000
1704188130.000000,3.000000
1704188133.000000,2.000000
1704188136.000000,3.000000
1704188139.000000,3.000000
1704188142.000000,3.000000
1704188145.000000,3.000000
1704188148.000000,3.000000
1704188151.000000,3.000000
1704188154.000000,3.000000
1704188157.000000,3.000000
1704188160.000000,2.000000
1704188163.000000,3.000000
1704188166.000000,3.000000
1704188169.000000,3.000000
1704188172.000000,2.000000
1704188175.000000,2.000000
1704188178.000000,2.000000
1704188181.000000,2.000000
1704188184.000000,2.000000
1704188187.000000,3.000000
1704188190.000000,2.000000
1704188193.000000,3.000000
1704188196.000000,2.000000
1704188199.000000,3.000000
1704188202.000000,3.000000
1704188205.000000,3.000000
1704188208.000000,2.000000
1704188211.000000,2.000000
1704188214.000000,2.000000
1704188217.000000,3.000000
1704188220.000000,2.000000
1704188223.000000,2.000000
1704188226.000000,2.000000
1704188229.000000,3.000000
1704188232.000000,2.000000
1704188235.000000,2.000000
1704188238.000000,2.000000
1704188241.000000,3.000000
1704188244.000000,2.000000
1704188247.000000,2.000000
1704188250.000000,2.000000
1704188253.000000,2.000000
1704188256.000000,3.000000
1704188259.000000,2.000000
1704188262.000000,3.000000
1704188265.000000,2.000000
1704188268.000000,2.000000
1704188271.000000,2.000000
1704188274.000000,3.000000
1704188277.000000,3.000000
1704188280.000000,3.000000
1704188283.000000,3.000000
1704188286.000000,2.000000
1704188289.000000,3.000000
1704188292.000000,3.000000
1704188295.000000,2.000000
1704188298.000000,3.000000
1704188301.000000,2.000000
1704188304.000000,3.000000
1704188307.000000,3.000000
1704188310.000000,2.000000
1704188313.000000,3.000000
1704188316.000000,3.000000
1704188319.000000,3.000000
1704188322.000000,3.000000
1704188325.000000,2.000000
1704188328.000000,3.000000
1704188331.000000,2.000000
1704188334.000000,2.000000
1704188337.000000,2.000000
1704188340.000000,2.000000
1704188343.000000,2.000000
1704188346.000000,3.000000
1704188349.000000,3.000000
1704188352.000000,2.000000
1704188355.000000,2.000000
1704188358.000000,2.000000
1704188361.000000,3.000000
1704188364.000000,3.000000
1704188367.000000,2.000000
1704188370.000000,3.000000
1704188373.000000,3.000000
1704188376.000000,3.000000
1704188379.000000,2.000000
1704188382.000000,2.000000
1704188385.000000,2.000000
1704188388.000000,3.000000
1704188391.000000,3.000000
1704188394.000000,3.000000
1704188397.000000,3.000000
1704188400.000000,2.000000
1704188403.000000,2.000000
1704188406.000000,2.000000
1704188409.000000,2.000000
1704188412.000000,3.000000
1704188415.000000,2.000000
1704188418.000000,2.000000
1704188421.000000,2.000000
1704188424.000000,3.000000
1704188427.000000,2.000000
1704188430.000000,2.000000
1704188433.000000,3.000000
1704188436.000000,3.000000
1704188439.000000,2.000000
1704188442.000000,3.000000
1704188445.000000,2.000000
1704188448.000000,3.000000
1704188451.000000,3.000000
1704188454.000000,2.000000
1704188457.000000,2.000000
1704188460.000000,3.000000
1704188463.000000,3.000000
1704188466.000000,2.000000
1704188469.000000,2.000000
1704188472.000000,3.000000
1704188475.000000,2.000000
1704188478.000000,3.000000
1704188481.000000,2.000000
1704188484.000000,2.000000
1704188487.000000,3.000000
1704188490.000000,3.000000
1704188493.000000,3.000000
1704188496.000000,2.000000
1704188499.000000,2.000000
1704188502.000000,2.000000
1704188505.000000,2.000000
1704188508.000000,2.000000
1704188511.000000,3.000000
1704188514.000000,2.000000
1704188517.000000,2.000000
1704188520.000000,2.000000
1704188523.000000,2.000000
1704188526.000000,3.000000
1704188529.000000,3.000000
1704188532.000000,3.000000
1704188535.000000,3.000000
1704188538.000000,3.000000
1704188541.000000,2.000000
1704188544.000000,3.000000
1704188547.000000,3.000000
1704188550.000000,3.000000
1704188553.000000,3.000000
1704188556.000000,2.000000
1704188559.000000,3.000000
1704188562.000000,3.000000
1704188565.000000,2.000000
1704188568.000000,3.000000
1704188571.000000,3.000000
1704188574.000000,2.000000
1704188577.000000,3.000000
1704188580.000000,3.000000
1704188583.000000,3.000000
1704188586.000000,3.000000
1704188589.000000,2.000000
1704188592.000000,3.000000
1704188595.000000,3.000000
1704188598.000000,2.000000
1704188601.000000,3.000000
1704188604.000000,2.000000
1704188607.000000,2.000000
1704188610.000000,2.000000
1704188613.000000,2.000000
1704188616.000000,2.000000
1704188619.000000,3.000000
1704188622.000000,3.000000
1704188625.000000,3.000000
1704188628.000000,3.000000
1704188631.000000,2.000000
1704188634.000000,2.000000
1704188637.000000,2.000000
1704188640.000000,2.000000
1704188643.000000,3.000000
1704188646.000000,3.000000
1704188649.000000,2.000000
1704188652.000000,2.000000
1704188655.000000,2.000000
1704188658.000000,3.000000
1704188661.000000,2.000000
1704188664.000000,2.000000
1704188667.000000,2.000000
1704188670.000000,2.000000
1704188673.000000,3.000000
1704188676.000000,2.000000
1704188679.000000,2.000000
1704188682.000000,3.000000
1704188685.000000,2.000000
1704188688.000000,2.000000
1704188691.000000,2.000000
1704188694.000000,3.000000
1704188697.000000,3.000000
1704188700.000000,2.000000
1704188703.000000,2.000000
1704188706.000000,2.000000
1704190500.000000,3.000000
1704190503.000000,2.000000
1704190506.000000,3.000000
1704190509.000000,2.000000
1704190512.000000,3.000000
1704190515.000000,2.000000
1704190518.000000,2.000000
1704190521.000000,1.000000
1704190524.000000,2.000000
1704190527.000000,3.000000
1704190530.000000,3.000000
1704190533.000000,3.000000
1704190536.000000,3.000000
1704190539.000000,3.000000
1704190542.000000,3.000000
1704190545.000000,3.000000
1704190548.000000,3.000000
1704190551.000000,3.000000
1704190554.000000,3.000000
1704190557.000000,2.000000
1704190560.000000,2.000000
1704190563.000000,3.000000
1704190566.000000,1.000000
1704190569.000000,2.000000
1704190572.000000,2.000000
1704190575.000000,1.000000
1704190578.000000,3.000000
1704190581.000000,1.000000
1704190584.000000,2.000000
1704190587.000000,1.000000
1704190590.000000,2.000000
1704190593.000000,3.000000
1704190596.000000,3.000000
1704190599.000000,3.000000
1704190602.000000,2.000000
1704190605.000000,2.000000
1704190608.000000,2.000000
1704190611.000000,3.000000
1704190614.000000,2.000000
1704190617.000000,3.000000
1704190620.000000,2.000000
1704190623.000000,3.000000
1704190626.000000,3.000000
1704190629.000000,3.000000
1704190632.000000,3.000000
1704190635.000000,3.000000
1704190638.000000,2.000000
1704190641.000000,1.000000
1704190644.000000,3.000000
1704190647.000000,2.000000
1704190650.000000,2.000000
1704190653.000000,3.000000
1704190656.000000,1.000000
1704190659.000000,2.000000
1704190662.000000,3.000000
1704190665.000000,3.000000
1704190668.000000,2.000000
1704190671.000000,2.000000
1704190674.000000,3.000000
1704190677.000000,3.000000
1704190680.000000,2.000000
1704190683.000000,3.000000
1704190686.000000,2.000000
1704190689.000000,3.000000
1704190692.000000,3.000000
1704190695.000000,1.000000
1704190698.000000,1.000000
1704190701.000000,3.000000
1704190704.000000,3.000000
1704190707.000000,3.000000
1704190710.000000,3.000000
1704190713.000000,3.000000
1704190716.000000,3.000000
1704190719.000000,2.000000
1704190722.000000,3.000000
1704190725.000000,2.000000
1704190728.000000,3.000000
1704190731.000000,2.000000
1704190734.000000,3.000000
1704190737.000000,2.000000
1704190740.000000,3.000000
1704190743.000000,3.000000
1704190746.000000,2.000000
1704190749.000000,3.000000
1704190752.000000,2.000000
1704190755.000000,2.000000
1704190758.000000,3.000000
1704190761.000000,2.000000
1704190764.000000,3.000000
1704190767.000000,3.000000
1704190770.000000,3.000000
1704190773.000000,3.000000
1704190776.000000,2.000000
1704190779.000000,1.000000
1704190782.000000,3.000000
1704190785.000000,3.000000
1704190788.000000,3.000000
1704190791.000000,2.000000
1704190794.000000,3.000000
1704190797.000000,2.000000
1704190800.000000,3.000000
1704190803.000000,2.000000
1704190806.000000,3.000000
1704190809.000000,3.000000
1704190812.000000,3.000000
1704190815.000000,2.000000
1704190818.000000,3.000000
1704190821.000000,3.000000
1704190824.000000,3.000000
1704190827.000000,3.000000
1704190830.000000,2.000000
1704190833.000000,3.000000
1704190836.000000,3.000000
1704190839.000000,2.000000
1704190842.000000,3.000000
1704188709.000000,3.000000
1704188712.000000,3.000000
1704188715.000000,3.000000
1704188718.000000,3.000000
1704188721.000000,2.000000
1704188724.000000,2.000000
1704188727.000000,2.000000
1704188730.000000,3.000000
1704188733.000000,2.000000
1704188736.000000,2.000000
1704188739.000000,3.000000
1704188742.000000,3.000000
1704188745.000000,2.000000
1704188748.000000,2.000000
1704188751.000000,2.000000
1704188754.000000,3.000000
1704188757.000000,3.000000
1704188760.000000,2.000000
1704188763.000000,2.000000
1704188766.000000,2.000000
1704188769.000000,3.000000
1704188772.000000,3.000000
1704188775.000000,2.000000
1704188778.000000,3.000000
1704188781.000000,2.000000
1704188784.000000,3.000000
1704188787.000000,3.000000
1704188790.000000,2.000000
1704188793.000000,3.000000
1704188796.000000,3.000000
1704188799.000000,2.000000
1704188802.000000,3.000000
1704188805.000000,2.000000
1704188808.000000,3.000000
1704188811.000000,2.000000
1704188814.000000,2.000000
1704188817.000000,3.000000
1704188820.000000,2.000000
1704188823.000000,3.000000
1704188826.000000,2.000000
1704188829.000000,2.000000
1704188832.000000,3.000000
1704188835.000000,2.000000
1704188838.000000,3.000000
1704188841.000000,2.000000
1704188844.000000,3.000000
1704188847.000000,3.000000
1704188850.000000,3.000000
1704188853.000000,3.000000
1704188856.000000,2.000000
1704188859.000000,3.000000
1704188862.000000,3.000000
1704188865.000000,3.000000
1704188868.000000,2.000000
1704188871.000000,3.000000
1704188874.000000,3.000000
1704188877.000000,3.000000
1704188880.000000,3.000000
1704188883.000000,2.000000
1704188886.000000,2.000000
1704188889.000000,2.000000
1704188892.000000,3.000000
1704188895.000000,2.000000
1704188898.000000,2.000000
1704188901.000000,2.000000
1704188904.000000,2.000000
1704188907.000000,2.000000
1704188910.000000,3.000000
1704188913.000000,3.000000
1704188916.000000,2.000000
1704188919.000000,3.000000
1704188922.000000,3.000000
1704188925.000000,3.000000
1704188928.000000,3.000000
1704188931.000000,2.000000
1704188934.000000,3.000000
1704188937.000000,2.000000
1704188940.000000,3.000000
1704188943.000000,3.000000
1704188946.000000,3.000000
1704188949.000000,2.000000
1704188952.000000,3.000000
1704188955.000000,3.000000
1704188958.000000,3.000000
1704188961.000000,2.000000
1704188964.000000,3.000000
1704188967.000000,1.000000
1704188970.000000,2.000000
1704188973.000000,3.000000
1704188976.000000,3.000000
1704188979.000000,2.000000
1704188982.000000,3.000000
1704188985.000000,2.000000
1704188988.000000,2.000000
1704188991.000000,2.000000
1704188994.000000,3.000000
1704188997.000000,2.000000
1704189000.000000,3.000000
1704189003.000000,3.000000
1704189006.000000,2.000000
1704189009.000000,2.000000
1704189012.000000,2.000000
1704189015.000000,1.000000
1704189018.000000,3.000000
1704189021.000000,2.000000
1704189024.000000,3.000000
1704189027.000000,3.000000
1704189030.000000,2.000000
1704189033.000000,2.000000
1704189036.000000,2.000000
1704189039.000000,3.000000
1704189042.000000,2.000000
1704189045.000000,3.000000
1704189048.000000,3.000000
1704189051.000000,3.000000
1704189054.000000,2.000000
1704189057.000000,3.000000
1704189060.000000,3.000000
1704189063.000000,2.000000
1704189066.000000,3.000000
1704189069.000000,2.000000
1704189072.000000,3.000000
1704189075.000000,3.000000
1704189078.000000,3.000000
1704189081.000000,2.000000
1704189084.000000,3.000000
1704189087.000000,2.000000
1704189090.000000,3.000000
1704189093.000000,3.000000
1704189096.000000,3.000000
1704189099.000000,3.000000
1704189102.000000,3.000000
1704189105.000000,3.000000
1704189108.000000,3.000000
1704189111.000000,2.000000
1704189114.000000,2.000000
1704189117.000000,2.000000
1704189120.000000,3.000000
1704189123.000000,2.000000
1704189126.000000,2.000000
1704189129.000000,3.000000
1704189132.000000,3.000000
1704189135.000000,3.000000
1704189138.000000,2.000000
1704189141.000000,3.000000
1704189144.000000,3.000000
1704189147.000000,2.000000
1704189150.000000,3.000000
1704189153.000000,2.000000
1704189156.000000,2.000000
1704189159.000000,1.000000
1704189162.000000,3.000000
1704189165.000000,2.000000
1704189168.000000,2.000000
1704189171.000000,3.000000
1704189174.000000,3.000000
1704189177.000000,2.000000
1704189180.000000,2.000000
1704189183.000000,3.000000
1704189186.000000,3.000000
1704189189.000000,3.000000
1704189192.000000,3.000000
1704189195.000000,2.000000
1704189198.000000,2.000000
1704189201.000000,3.000000
1704189204.000000,3.000000
1704189207.000000,2.000000
1704189210.000000,2.000000
1704189213.000000,3.000000
1704189216.000000,2.000000
1704189219.000000,2.000000
1704189222.000000,3.000000
1704189225.000000,2.000000
1704189228.000000,3.000000
1704189231.000000,2.000000
1704189234.000000,2.000000
1704189237.000000,2.000000
1704189240.000000,3.000000
1704189243.000000,2.000000
1704189246.000000,2.000000
1704189249.000000,2.000000
1704189252.000000,2.000000
1704189255.000000,3.000000
1704189258.000000,3.000000
1704189261.000000,2.000000
1704189264.000000,2.000000
1704189267.000000,2.000000
1704189270.000000,3.000000
1704189273.000000,3.000000
1704189276.000000,2.000000
1704189279.000000,3.000000
1704189282.000000,2.000000
1704189285.000000,1.000000
1704189288.000000,2.000000
1704189291.000000,3.000000
1704189294.000000,3.000000
1704189297.000000,3.000000
1704189300.000000,3.000000
1704189303.000000,2.000000
1704189306.000000,2.000000
1704189309.000000,3.000000
1704189312.000000,2.000000
1704189315.000000,3.000000
1704189318.000000,2.000000
1704189321.000000,3.000000
1704189324.000000,3.000000
1704189327.000000,3.000000
1704189330.000000,3.000000
1704189333.000000,3.000000
1704189336.000000,3.000000
1704189339.000000,2.000000
1704189342.000000,2.000000
1704189345.000000,3.000000
1704189348.000000,3.000000
1704189351.000000,3.000000
1704189354.000000,3.000000
1704189357.000000,3.000000
1704189360.000000,2.000000
1704189363.000000,3.000000
1704189366.000000,3.000000
1704189369.000000,3.000000
1704189372.000000,2.000000
1704189375.000000,3.000000
1704189378.000000,3.000000
1704189381.000000,2.000000
1704189384.000000,3.000000
1704189387.000000,3.000000
1704189390.000000,3.000000
1704189393.000000,2.000000
1704189396.000000,2.000000
1704189399.000000,2.000000
1704189402.000000,3.000000
1704189405.000000,3.000000
1704189408.000000,2.000000
1704189411.000000,2.000000
1704189414.000000,3.000000
1704189417.000000,2.000000
1704189420.000000,3.000000
1704189423.000000,2.000000
1704189426.000000,2.000000
1704189429.000000,2.000000
1704189432.000000,2.000000
1704189435.000000,2.000000
1704189438.000000,3.000000
1704189441.000000,2.000000
1704189444.000000,2.000000
1704189447.000000,3.000000
1704189450.000000,3.000000
1704189453.000000,3.000000
1704189456.000000,2.000000
1704189459.000000,2.000000
1704189462.000000,2.000000
1704189465.000000,2.000000
1704189468.000000,2.000000
1704189471.000000,3.000000
1704189474.000000,3.000000
1704189477.000000,3.000000
1704189480.000000,2.000000
1704189483.000000,3.000000
1704189486.000000,3.000000
1704189489.000000,2.000000
1704189492.000000,3.000000
1704189495.000000,3.000000
1704189498.000000,3.000000
1704189501.000000,3.000000
1704189504.000000,3.000000
1704189507.000000,3.000000
1704189510.000000,3.000000
1704189513.000000,3.000000
1704189516.000000,2.000000
1704189519.000000,2.000000
1704189522.000000,3.000000
1704189525.000000,3.000000
1704189528.000000,3.000000
1704189531.000000,3.000000
1704189534.000000,3.000000
1704189537.000000,3.000000
1704189540.000000,3.000000
1704189543.000000,3.000000
1704189546.000000,3.000000
1704189549.000000,3.000000
1704189552.000000,3.000000
1704189555.000000,3.000000
1704189558.000000,2.000000
1704189561.000000,3.000000
1704189564.000000,3.000000
1704189567.000000,1.000000
1704189570.000000,3.000000
1704189573.000000,3.000000
1704189576.000000,3.000000
1704189579.000000,3.000000
1704189582.000000,3.000000
1704189585.000000,2.000000
1704189588.000000,2.000000
1704189591.000000,3.000000
1704189594.000000,2.000000
1704189597.000000,2.000000
1704189600.000000,2.000000
1704189603.000000,2.000000
1704189606.000000,3.000000
1704189609.000000,2.000000
1704189612.000000,3.000000
1704189615.000000,3.000000
1704189618.000000,3.000000
1704189621.000000,2.000000
1704189624.000000,3.000000
1704189627.000000,3.000000
1704189630.000000,2.000000
1704190845.000000,3.000000
1704190848.000000,3.000000
1704190851.000000,3.000000
1704190854.000000,3.000000
1704190857.000000,2.000000
1704190860.000000,2.000000
1704190863.000000,3.000000
1704190866.000000,2.000000
1704190869.000000,2.000000
1704190872.000000,3.000000
1704190875.000000,2.000000
1704190878.000000,2.000000
1704190881.000000,2.000000
1704190884.000000,3.000000
1704190887.000000,3.000000
1704190890.000000,2.000000
1704190893.000000,2.000000
1704190896.000000,2.000000
1704190899.000000,2.000000
1704190902.000000,3.000000
1704190905.000000,3.000000
1704190908.000000,3.000000
1704190911.000000,1.000000
1704190914.000000,3.000000
1704190917.000000,2.000000
1704190920.000000,3.000000
1704190923.000000,3.000000
1704190926.000000,3.000000
1704190929.000000,3.000000
1704200430.000000,2.000000
1704200433.000000,3.000000
1704200436.000000,3.000000
1704200439.000000,3.000000
1704200442.000000,3.000000
1704200445.000000,2.000000
1704200448.000000,3.000000
1704200451.000000,3.000000
1704200454.000000,3.000000
1704200457.000000,2.000000
1704200460.000000,3.000000
1704200463.000000,2.000000
1704200466.000000,3.000000
1704200469.000000,2.000000
1704200472.000000,2.000000
1704200475.000000,2.000000
1704200478.000000,2.000000
1704200481.000000,2.000000
1704200484.000000,2.000000
1704200487.000000,2.000000
1704200490.000000,2.000000
1704200493.000000,2.000000
1704200496.000000,3.000000
1704200499.000000,2.000000
1704200502.000000,2.000000
1704200505.000000,2.000000
1704200508.000000,1.000000
1704200511.000000,2.000000
1704200514.000000,3.000000
1704200517.000000,3.000000
1704200520.000000,2.000000
1704200523.000000,3.000000
1704200526.000000,3.000000
1704200529.000000,2.000000
1704200532.000000,2.000000
1704200535.000000,3.000000
1704200538.000000,3.000000
1704200541.000000,3.000000
1704200544.000000,3.000000
1704200547.000000,3.000000
1704200550.000000,2.000000
1704200553.000000,2.000000
1704200556.000000,3.000000
1704200559.000000,3.000000
1704200562.000000,2.000000
1704200565.000000,2.000000
1704200568.000000,1.000000
1704200571.000000,2.000000
1704200574.000000,3.000000
1704200577.000000,3.000000
1704200580.000000,3.000000
1704200583.000000,3.000000
1704200586.000000,3.000000
1704200589.000000,2.000000
1704200592.000000,3.000000
1704200595.000000,2.000000
1704200598.000000,2.000000
1704200601.000000,3.000000
1704200604.000000,2.000000
1704200607.000000,2.000000
1704200610.000000,2.000000
1704200613.000000,2.000000
1704200616.000000,2.000000
1704200619.000000,2.000000
1704200622.000000,2.000000
1704200625.000000,2.000000
1704200628.000000,3.000000
1704200631.000000,2.000000
1704200634.000000,3.000000
1704200637.000000,3.000000
1704200640.000000,1.000000
1704200643.000000,3.000000
1704200646.000000,3.000000
1704200649.000000,3.000000
1704200652.000000,3.000000
1704200655.000000,3.000000
1704200658.000000,3.000000
1704200661.000000,2.000000
1704200664.000000,3.000000
1704200667.000000,1.000000
1704200670.000000,2.000000
1704200673.000000,3.000000
1704200676.000000,1.000000
1704200679.000000,2.000000
1704200682.000000,3.000000
1704200685.000000,2.000000
1704200688.000000,3.000000
1704200691.000000,2.000000
1704200694.000000,2.000000
1704200697.000000,2.000000
1704200700.000000,2.000000
1704200703.000000,2.000000
1704200706.000000,2.000000
1704200709.000000,2.000000
1704200712.000000,3.000000
1704200715.000000,3.000000
1704200718.000000,1.000000
1704200721.000000,1.000000
1704200724.000000,3.000000
1704200727.000000,2.000000
1704200730.000000,2.000000
1704200733.000000,2.000000
1704200736.000000,1.000000
1704200739.000000,3.000000
1704200742.000000,2.000000
1704200745.000000,2.000000
1704200748.000000,2.000000
1704200751.000000,2.000000
1704200754.000000,2.000000
1704200757.000000,2.000000
1704200760.000000,2.000000
1704200763.000000,2.000000
1704200766.000000,2.000000
1704200769.000000,2.000000
1704189633.000000,2.000000
1704189636.000000,2.000000
1704189639.000000,2.000000
1704189642.000000,2.000000
1704189645.000000,2.000000
1704189648.000000,3.000000
1704189651.000000,3.000000
1704189654.000000,2.000000
1704189657.000000,2.000000
1704189660.000000,2.000000
1704189663.000000,2.000000
1704189666.000000,3.000000
1704189669.000000,3.000000
1704189672.000000,3.000000
1704189675.000000,3.000000
1704189678.000000,2.000000
1704189681.000000,2.000000
1704189684.000000,2.000000
1704189687.000000,2.000000
1704189690.000000,2.000000
1704189693.000000,3.000000
1704189696.000000,2.000000
1704189699.000000,2.000000
1704189702.000000,2.000000
1704189705.000000,2.000000
1704189708.000000,2.000000
1704189711.000000,2.000000
1704189714.000000,3.000000
1704189717.000000,3.000000
1704189720.000000,1.000000
1704189723.000000,3.000000
1704189726.000000,2.000000
1704189729.000000,2.000000
1704189732.000000,2.000000
1704189735.000000,3.000000
1704189738.000000,1.000000
1704189741.000000,3.000000
1704189744.000000,3.000000
1704189747.000000,1.000000
1704189750.000000,3.000000
1704189753.000000,2.000000
1704189756.000000,2.000000
1704189759.000000,2.000000
1704189762.000000,2.000000
1704189765.000000,3.000000
1704189768.000000,1.000000
1704189771.000000,1.000000
1704189774.000000,2.000000
1704189777.000000,3.000000
1704189780.000000,3.000000
1704189783.000000,3.000000
1704189786.000000,3.000000
1704189789.000000,2.000000
1704189792.000000,2.000000
1704189795.000000,2.000000
1704189798.000000,2.000000
1704189801.000000,2.000000
1704189804.000000,2.000000
1704189807.000000,2.000000
1704189810.000000,1.000000
1704189813.000000,2.000000
1704189816.000000,2.000000
1704189819.000000,3.000000
1704189822.000000,3.000000
1704189825.000000,2.000000
1704189828.000000,3.000000
1704189831.000000,2.000000
1704189834.000000,2.000000
1704189837.000000,3.000000
1704189840.000000,2.000000
1704189843.000000,3.000000
1704189846.000000,1.000000
1704189849.000000,3.000000
1704189852.000000,3.000000
1704189855.000000,2.000000
1704189858.000000,3.000000
1704189861.000000,3.000000
1704189864.000000,3.000000
1704189867.000000,2.000000
1704189870.000000,2.000000
1704189873.000000,3.000000
1704189876.000000,2.000000
1704189879.000000,1.000000
1704189882.000000,3.000000
1704189885.000000,2.000000
1704189888.000000,3.000000
1704189891.000000,1.000000
1704189894.000000,2.000000
1704189897.000000,3.000000
1704189900.000000,2.000000
1704189903.000000,2.000000
1704189906.000000,2.000000
1704189909.000000,3.000000
1704189912.000000,3.000000
1704189915.000000,3.000000
1704189918.000000,2.000000
1704189921.000000,3.000000
1704189924.000000,2.000000
1704189927.000000,3.000000
1704189930.000000,3.000000
1704189933.000000,3.000000
1704189936.000000,2.000000
1704189939.000000,2.000000
1704189942.000000,2.000000
1704189945.000000,3.000000
1704189948.000000,3.000000
1704189951.000000,2.000000
1704189954.000000,2.000000
1704189957.000000,1.000000
1704189960.000000,3.000000
1704189963.000000,3.000000
1704189966.000000,3.000000
1704189969.000000,2.000000
1704189972.000000,2.000000
1704189975.000000,2.000000
1704189978.000000,2.000000
1704189981.000000,3.000000
1704189984.000000,3.000000
1704189987.000000,2.000000
1704189990.000000,2.000000
1704189993.000000,3.000000
1704189996.000000,1.000000
1704189999.000000,2.000000
1704190002.000000,2.000000
1704190005.000000,2.000000
1704190008.000000,2.000000
1704190011.000000,3.000000
1704190014.000000,2.000000
1704190017.000000,2.000000
1704190020.000000,2.000000
1704190023.000000,2.000000
1704190026.000000,2.000000
1704190029.000000,3.000000
1704190032.000000,3.000000
1704190035.000000,2.000000
1704190038.000000,3.000000
