TIME_M,EVENT
1706781069.800000,2.000000
1706781072.810000,3.000000
1706781075.860000,2.000000
1706781078.800000,3.000000
1706781081.800000,3.000000
1706781084.800000,3.000000
1706781087.810000,3.000000
1706781090.830000,1.000000
1706781093.800000,3.000000
1706781096.810000,3.000000
1706781099.810000,3.000000
1706781102.800000,3.000000
1706781105.800000,3.000000
1706781108.800000,3.000000
1706781111.840000,3.000000
1706781114.880000,2.000000
1706781117.810000,2.000000
1706781120.840000,3.000000
1706781123.810000,3.000000
1706781126.800000,3.000000
1706781129.800000,2.000000
1706781132.800000,2.000000
1706781135.840000,2.000000
1706781138.800000,2.000000
1706781141.800000,3.000000
1706781144.800000,3.000000
1706781147.810000,3.000000
1706781150.800000,3.000000
1706781153.800000,2.000000
1706781156.860000,3.000000
1706781159.800000,3.000000
1706781162.800000,3.000000
1706781165.810000,3.000000
1706781168.850000,3.000000
1706781171.800000,3.000000
1706781174.800000,3.000000
1706781177.810000,3.000000
1706781180.840000,3.000000
1706781183.810000,3.000000
1706781186.800000,2.000000
1706781189.800000,2.000000
1706781192.810000,3.000000
1706781195.800000,2.000000
1706781198.810000,3.000000
1706781201.800000,2.000000
1706781204.800000,3.000000
1706781207.800000,2.000000
1706781210.800000,3.000000
1706781213.800000,3.000000
1706781216.800000,2.000000
1706781219.810000,3.000000
1706781222.860000,3.000000
1706781225.800000,2.000000
1706781228.800000,2.000000
1706781231.800000,3.000000
1706781234.820000,2.000000
1706781237.810000,2.000000
1706781240.810000,3.000000
1706781243.800000,3.000000
1706781246.800000,2.000000
1706781249.810000,3.000000
1706781252.820000,3.000000
1706781255.810000,2.000000
1706781258.830000,1.000000
1706781261.810000,3.000000
1706781264.800000,2.000000
1706781267.800000,3.000000
1706781270.820000,2.000000
1706781273.810000,2.000000
1706781276.810000,3.000000
1706781279.820000,2.000000
1706781282.830000,3.000000
1706781285.850000,3.000000
1706781288.800000,2.000000
1706781291.800000,3.000000
1706781294.880000,3.000000
1706781297.870000,2.000000
1706781300.810000,3.000000
1706781303.810000,2.000000
1706781306.800000,3.000000
1706781309.800000,3.000000
1706781312.800000,3.000000
1706781315.850000,2.000000
1706781318.800000,3.000000
1706781321.810000,3.000000
1706781324.800000,3.000000
1706781327.840000,3.000000
1706781330.810000,3.000000
1706781333.800000,2.000000
1706781336.810000,1.000000
1706781339.810000,1.000000
1706781342.840000,3.000000
1706781345.800000,2.000000
1706781348.800000,3.000000
1706781351.800000,3.000000
1706781354.810000,1.000000
1706781357.800000,3.000000
1706781360.830000,3.000000
1706781363.820000,2.000000
1706781366.810000,3.000000
1706781369.810000,3.000000
1706781372.840000,2.000000
1706781375.860000,3.000000
1706781378.810000,3.000000
1706781381.810000,3.000000
1706781384.810000,3.000000
1706781387.800000,1.000000
1706781390.820000,3.000000
1706781393.840000,3.000000
1706781396.830000,3.000000
1706781399.810000,3.000000
1706781402.850000,3.000000
1706781405.800000,3.000000
1706781408.800000,2.000000
1706781411.800000,2.000000
1706781414.830000,3.000000
1706781417.800000,2.000000
1706781420.800000,3.000000
1706781423.840000,2.000000
1706781426.810000,3.000000
1706781429.800000,3.000000
1706781432.850000,2.000000
1706781435.800000,2.000000
1706781438.810000,2.000000
1706781441.860000,3.000000
1706781444.810000,3.000000
1706781447.810000,3.000000
1706781450.810000,3.000000
1706781453.800000,3.000000
1706781456.800000,3.000000
1706781459.800000,3.000000
1706781462.800000,3.000000
1706781465.860000,3.000000
1706781468.810000,3.000000
1706781471.870000,3.000000
1706781474.830000,2.000000
1706781477.850000,3.000000
1706781480.830000,3.000000
1706781483.800000,1.000000
1706781486.800000,3.000000
1706781489.800000,2.000000
1706781492.820000,2.000000
1706781495.810000,3.000000
1706781498.810000,2.000000
1706781501.800000,3.000000
1706781504.800000,2.000000
1706781507.820000,3.000000
1706781510.800000,3.000000
1706781513.830000,2.000000
1706781516.800000,3.000000
1706781519.800000,2.000000
1706781522.850000,3.000000
1706781525.810000,3.000000
1706781528.810000,3.000000
1706781531.800000,3.000000
1706781534.800000,2.000000
1706781537.800000,2.000000
1706781540.810000,2.000000
1706781543.870000,3.000000
1706781546.810000,2.000000
1706781549.830000,3.000000
1706781552.800000,2.000000
1706781555.800000,2.000000
1706781558.860000,3.000000
1706781561.800000,3.000000
1706781564.800000,2.000000
1706781567.870000,2.000000
1706781570.840000,3.000000
1706781573.800000,3.000000
1706781576.810000,3.000000
1706781579.800000,2.000000
1706781582.800000,3.000000
1706781585.800000,3.000000
1706781588.800000,3.000000
1706781591.810000,3.000000
1706781594.800000,2.000000
1706781597.800000,2.000000
1706782533.830000,3.000000
1706782536.810000,3.000000
1706782539.800000,3.000000
1706782542.800000,3.000000
1706782545.810000,3.000000
1706782548.830000,1.000000
1706782551.840000,3.000000
1706782554.800000,2.000000
1706782557.810000,3.000000
1706782560.820000,2.000000
1706782563.810000,3.000000
1706781600.800000,3.000000
1706781603.810000,2.000000
1706781606.810000,2.000000
1706781609.820000,3.000000
1706781612.800000,3.000000
1706781615.800000,3.000000
1706781618.800000,2.000000
1706781621.820000,3.000000
1706781624.840000,3.000000
1706781627.850000,3.000000
1706781630.800000,3.000000
1706781633.810000,3.000000
1706781636.810000,2.000000
1706781639.800000,3.000000
1706781642.810000,2.000000
1706781645.820000,2.000000
1706781648.830000,2.000000
1706781651.850000,2.000000
1706781654.810000,2.000000
1706781657.810000,2.000000
1706781660.810000,2.000000
1706781663.810000,2.000000
1706781666.800000,3.000000
1706781669.820000,2.000000
1706781672.860000,2.000000
1706781675.810000,2.000000
1706781678.810000,3.000000
1706781681.800000,3.000000
1706781684.810000,2.000000
1706781687.810000,3.000000
1706781690.800000,3.000000
1706781693.800000,3.000000
1706781696.840000,3.000000
1706781699.820000,3.000000
1706781702.800000,3.000000
1706781705.800000,2.000000
1706781708.810000,2.000000
1706781711.810000,3.000000
1706781714.800000,3.000000
1706781717.850000,3.000000
1706781720.810000,3.000000
1706781723.840000,2.000000
